AUC score: 0.84
         2021701 function calls (1934021 primitive calls) in 3.729 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _crosstab.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6454(pareto_gen)
        1    0.000    0.000    0.000    0.000 compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4651(levy_stable_gen)
        1    0.000    0.000    0.000    0.000 __init__.py:424(validate)
        1    0.000    0.000    0.000    0.000 threading.py:589(Barrier)
        1    0.000    0.000    0.000    0.000 subprocess.py:428(CompletedProcess)
        1    0.000    0.000    0.000    0.000 queues.py:295(JoinableQueue)
       24    0.000    0.000    0.000    0.000 graphml.py:393(<genexpr>)
       27    0.000    0.000    0.000    0.000 gexf.py:236(<genexpr>)
        1    0.000    0.000    0.000    0.000 betweenness_subset.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csr.py:17(csr_matrix)
        1    0.000    0.000    0.000    0.000 axis3d.py:471(XAxis)
        1    0.000    0.000    0.000    0.000 collections.py:1556(EventCollection)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:857(<listcomp>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1352(<listcomp>)
        7    0.000    0.000    0.000    0.000 __init__.py:102(CFunctionType)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4197(__str__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:184(multi_rv_generic)
        1    0.000    0.000    0.000    0.000 extract.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _enums.py:103(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1128(LockableBbox)
        1    0.000    0.000    0.000    0.000 ticker.py:485(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1778(C14NWriterTarget)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        1    0.000    0.000    0.000    0.000 _iotools.py:230(NameValidator)
        4    0.000    0.000    0.000    0.000 mixins.py:51(_unary_method)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2364(Token)
        1    0.000    0.000    0.000    0.000 zipfile.py:317(ZipInfo)
        1    0.000    0.000    0.000    0.000 zipfile.py:773(ZipExtFile)
        1    0.000    0.000    0.000    0.000 _qmc.py:901(Sobol)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:272(VectorFunction)
        1    0.000    0.000    0.000    0.000 backend_tools.py:371(ToolQuit)
        1    0.000    0.000    0.000    0.000 backend_tools.py:780(ToolZoom)
        2    0.000    0.000    0.000    0.000 six.py:119(_resolve)
        1    0.000    0.000    0.000    0.000 transforms.py:1251(Transform)
        1    0.000    0.000    0.000    0.000 transforms.py:1750(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6429(MaskedConstant)
        1    0.000    0.000    0.000    0.000 threading.py:510(Event)
       12    0.000    0.000    0.000    0.000 inspect.py:488(getmro)
        2    0.000    0.000    0.000    0.000 sre_parse.py:978(addgroup)
        1    0.000    0.000    0.000    0.000 contextlib.py:470(_push_exit_callback)
        1    0.000    0.000    0.000    0.000 specifiers.py:664(SpecifierSet)
        1    0.000    0.000    0.000    0.000 resource_tracker.py:85(__init__)
       22    0.000    0.000    0.000    0.000 codata.py:1566(_check_obsolete)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1238(OffsetImage)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 pyparsing.py:188(<listcomp>)
        1    0.000    0.000    0.000    0.000 transforms.py:81(TransformNode)
        1    0.000    0.000    0.000    0.000 functools.py:934(__init__)
        3    0.000    0.000    0.000    0.000 typing.py:168(_type_repr)
       12    0.000    0.000    0.000    0.000 __init__.py:3143(_always_object)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:155(ZipNumpyUnpickler)
        1    0.000    0.000    0.000    0.000 branchings.py:162(MultiDiGraph_EdgeKey)
        1    0.000    0.000    0.000    0.000 polar.py:111(PolarAffine)
        1    0.000    0.000    0.000    0.000 cm.py:54(_DeprecatedCmapDictWrapper)
       33    0.000    0.000    0.000    0.000 pyparsing.py:4246(<genexpr>)
        1    0.000    0.000    0.000    0.000 Image.py:3191(register_extensions)
        4    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        1    0.000    0.000    0.000    0.000 _tags.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3329(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:119(_ConnectionBase)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1772(__init__)
        4    0.000    0.000    0.000    0.000 __init__.py:852(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:246(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:1760(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 parse.py:186(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 pathlib.py:137(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:625(_PathParents)
        1    0.000    0.000    0.000    0.000 requirements.py:59(<lambda>)
        1    0.000    0.000    0.000    0.000 algebraicconnectivity.py:113(_LUSolver)
        1    0.000    0.000    0.000    0.000 boundary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _lambertw.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:479(__init__)
        8    0.000    0.000    0.000    0.000 mathtext.py:366(__init__)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3221(gumbel_r_gen)
        6    0.000    0.000    0.000    0.000 _enums.py:27(_deprecate_case_insensitive_join_cap)
        1    0.000    0.000    0.000    0.000 ticker.py:2074(MaxNLocator)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:668(PngImageFile)
        3    0.000    0.000    0.000    0.000 npyio.py:1116(<listcomp>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:366(errstate)
        1    0.000    0.000    0.000    0.000 parse.py:359(_fix_result_transcoding)
        7    0.000    0.000    0.000    0.000 posixpath.py:52(normcase)
       21    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
        4    0.000    0.000    0.000    0.000 pyparsing.py:3015(parseImpl)
        1    0.000    0.000    0.000    0.000 __about__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1619(wishart_gen)
        1    0.000    0.000    0.000    0.000 interpolate.py:1358(BPoly)
        1    0.000    0.000    0.000    0.000 reportviews.py:973(OutEdgeView)
        1    0.000    0.000    0.000    0.000 backend_tools.py:689(ToolForward)
        1    0.000    0.000    0.000    0.000 backend_tools.py:37(ToolBase)
       17    0.000    0.000    0.000    0.000 cycler.py:145(change_key)
        3    0.000    0.000    0.000    0.000 rcsetup.py:530(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 __init__.py:1389(Logger)
        2    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 __init__.py:1692(ZipProvider)
        1    0.000    0.000    0.000    0.000 synchronize.py:46(SemLock)
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
        1    0.000    0.000    0.000    0.000 widgets.py:1690(_SelectorWidget)
        3    0.000    0.000    0.000    0.000 dates.py:1843(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4517(FollowedBy)
        1    0.000    0.000    0.000    0.000 ImageFile.py:313(StubImageFile)
       12    0.000    0.000    0.000    0.000 rcsetup.py:448(validate_fontweight)
        1    0.000    0.000    0.000    0.000 _exceptions.py:141(_ArrayMemoryError)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 __init__.py:256(<dictcomp>)
       10    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 specifiers.py:104(_IndividualSpecifier)
       12    0.000    0.000    0.000    0.000 pyparsing.py:315(__init__)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.000    0.000    0.000    0.000 _index.py:28(IndexMixin)
        1    0.000    0.000    0.000    0.000 backend_tools.py:381(ToolQuitAll)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3606(parseImpl)
        1    0.000    0.000    0.000    0.000 colors.py:1309(CenteredNorm)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        1    0.000    0.000    0.000    0.000 {method 'timetuple' of 'datetime.datetime' objects}
        2    0.000    0.000    0.000    0.000 typing.py:786(<listcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:931(__repr__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        3    0.000    0.000    0.000    0.000 deprecation.py:106(_update_doc)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 container.py:5(Container)
        1    0.000    0.000    0.000    0.000 widgets.py:24(LockDraw)
        1    0.000    0.000    0.000    0.000 blocking_input.py:32(BlockingInput)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        3    0.000    0.000    0.000    0.000 _enums.py:176(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1862(Affine2D)
        3    0.000    0.000    0.000    0.000 rcsetup.py:942(validate_hist_bins)
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        1    0.000    0.000    0.000    0.000 glm_distribution.py:20(ExponentialDispersionModel)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 fitpack2.py:71(UnivariateSpline)
        1    0.000    0.000    0.000    0.000 queues.py:35(Queue)
        1    0.000    0.000    0.000    0.000 _logsumexp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Network.py:6(Network)
        1    0.000    0.000    0.000    0.000 axis3d.py:478(YAxis)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:9(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 _base.py:210(_process_plot_var_args)
        1    0.000    0.000    0.000    0.000 blocking_input.py:101(BlockingMouseInput)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2432(genextreme_gen)
        1    0.000    0.000    0.000    0.000 afm.py:358(AFM)
        1    0.000    0.000    0.000    0.000 calendar.py:148(Calendar)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
        1    0.000    0.000    0.000    0.000 animation.py:98(MovieWriterRegistry)
        1    0.000    0.000    0.000    0.000 animation.py:521(PillowWriter)
        1    0.000    0.000    0.000    0.000 traceback.py:440(TracebackException)
        3    0.000    0.000    0.000    0.000 _datasource.py:149(__getitem__)
        3    0.000    0.000    0.000    0.000 __init__.py:510(CFunctionType)
        1    0.000    0.000    0.000    0.000 subprocess.py:145(TimeoutExpired)
       24    0.000    0.000    0.000    0.000 parse.py:103(_noop)
        5    0.000    0.000    0.000    0.000 dataclasses.py:771(<listcomp>)
       17    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 charset.py:167(Charset)
        1    0.000    0.000    0.000    0.000 __init__.py:1614(_register)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:9197(rv_histogram)
        1    0.000    0.000    0.000    0.000 nonlin.py:1355(ExcitingMixing)
        1    0.000    0.000    0.000    0.000 _ode.py:1112(dopri5)
        1    0.000    0.000    0.000    0.000 decorator.py:51(FunctionMaker)
        1    0.000    0.000    0.000    0.000 __init__.py:13(register)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3626(invgamma_gen)
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:24(ImagePalette)
        1    0.000    0.000    0.000    0.000 core.py:1324(make_mask_descr)
        1    0.000    0.000    0.000    0.000 threading.py:216(Condition)
        8    0.000    0.000    0.000    0.000 getlimits.py:90(_register_type)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1298(addCondition)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:205(AddrlistClass)
        1    0.000    0.000    0.000    0.000 __init__.py:243(VersionConflict)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8384(uniform_gen)
        1    0.000    0.000    0.000    0.000 synchronize.py:360(Barrier)
        1    0.000    0.000    0.000    0.000 memory.py:368(MemorizedFunc)
        1    0.000    0.000    0.000    0.000 _ode.py:839(vode)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3315(gumbel_l_gen)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:3610(rv_sample)
        1    0.000    0.000    0.000    0.000 dates.py:1940(set_int_mult)
        1    0.000    0.000    0.000    0.000 calendar.py:72(<listcomp>)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:27(FontconfigPatternParser)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        5    0.000    0.000    0.000    0.000 numerictypes.py:652(<listcomp>)
        4    0.000    0.000    0.000    0.000 typing.py:840(__repr__)
        4    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
        1    0.000    0.000    0.000    0.000 plistlib.py:68(UID)
        1    0.000    0.000    0.000    0.000 _ni_support.py:31(<module>)
        8    0.000    0.000    0.000    0.000 reduction.py:57(register)
        1    0.000    0.000    0.000    0.000 _parallel_backends.py:480(LokyBackend)
        2    0.000    0.000    0.000    0.000 compressor.py:153(__init__)
        6    0.000    0.000    0.000    0.000 reduction.py:43(register)
        1    0.000    0.000    0.000    0.000 bdf.py:72(BDF)
       10    0.000    0.000    0.000    0.000 case.py:1322(_deprecate)
        1    0.000    0.000    0.000    0.000 reportviews.py:215(NodeDataView)
        1    0.000    0.000    0.000    0.000 axis.py:546(Ticker)
        1    0.000    0.000    0.000    0.000 spines.py:513(Spines)
        1    0.000    0.000    0.000    0.000 _parser.py:394(_ymd)
